pat3_1275, Breathable air safety system and method having at least one fill site, 20080041379, A1, 
pat1_1058, METHODS AND DEVICES FOR LARGE-SCALE SOLAR INSTALLATIONS, 20080041434, A1, 
pat3_1274, Real time process monitoring and control for semiconductor junctions, 20080041439, A1, 
pat2_502, Frameless Photovoltaic Module, 20080041442, A1, 
pat2_501, ENERGY CAPTURE SYSTEM, 20080041445, A1, 
pat3_1273, USER INTERFACE FOR VIEWING STREET SIDE IMAGERY, 20080043020, A1, 
pat3_1272, Golf course monitoring system and method, 20080045349, A1, 
pat3_1271, SYSTEM AND METHOD FOR POLICY BASED CONTROL OF LOCAL ELECTRICAL ENERGY GENERATION AND USE, 20080046387, A1, 
pat1_1057, AIRBORNE EMITTER/RECEIVER ARRAYS  AND ASSOCIATED SYSTEMS AND METHODS, 20080047176, A1, 
pat3_1269, Regenerative Energy System, 20080048452, A1, 
pat3_1268, Load-lifting apparatus and method of storing energy for the same, 20080048497, A1, 
pat3_1267, Method and Device for the Individual  Location-Independent Designing of Images  Cards and Similar, 20080052090, A1, 
pat1_1056, STRUT RUNNER MEMBER AND ASSEMBLY USING SAME FOR MOUNTING ARRAYS ON ROOFTOPS AND OTHER STRUCTURES, 20080053009, A1, 
pat1_1055, TECHNIQUE FOR ELECTRICALLY BONDING SOLAR MODULES AND MOUNTING ASSEMBLIES, 20080053517, A1, 
pat3_1266, Multi-layered film window system, 20080053628, A1, 
pat1_1054, Buss bar strip, 20080053701, A1, 
pat3_1265, Absorbent articles including a monitoring system powered by ambient energy, 20080058742, A1, 
pat3_1264, Method and apparatus for controlling irrigation, 20080058995, A1, 
pat1_1053, Passenger pick-up bus stop notification system, 20080062012, A1, 
pat3_1263, Method and apparatus for solar energy storage system using gas and rock, 20080066736, A1, 
pat3_1262, ELETRICALLY-POWERED PROGRAMMABLE PACKAGE DEPOSIT ENCLOSURE, 20080067227, A1, 
pat3_1261, Mobile power system, 20080068782, A1, 
pat3_1260, Occupant Protection System and Method, 20080073141, A1, 
pat1_1051, Concentrating solar distillation apparatus, 20080073198, A1, 
pat3_1259, Method and apparatus of solar central receiver with boiler and super-heater, 20080078378, A1, 
pat1_1050, Mechanical/Thermo-Voltaic Solar Power System, 20080078435, A1, 
pat0_614, INTEGRATED VOLTAIC ENERGY SYSTEM, 20080078436, A1, 
pat3_1258, Low vapor pressure high purity gas delivery system, 20080078447, A1, 
pat3_1256, Electronic Safety Device For Sport-Helmets, 20080083054, A1, 
pat3_1255, Methods and apparatuses for operating devices with solar power, 20080084117, A1, 
pat0_613, ELECTROLUMINESCENCE-EQUIPPED ARTICLE, 20080084686, A1, 
pat1_1049, Quick secure connection system for outdoor lighting systems, 20080084711, A1, 
pat3_1253, Emergency communication system utilizing available radio frequencies and telephone lines, 20080085696, A1, 
pat1_1048, SYNCHRONIZED SOLAR CONCENTRATOR ARRAY, 20080087274, A1, 
pat1_1047, Solar Installation System, 20080087275, A1, 
pat3_1252, PHOTOVOLTAIC ARRAY FOR CONCENTRATED SOLAR ENERGY GENERATOR, 20080087321, A1, 
pat2_500, Dock light, 20080089057, A1, 
pat3_1250, Baby schedule tracker and storage device, 20080090215, A1, 
pat1_1046, Shelving, 20080092782, A1, 
pat0_612, INTEGRATED AMORPHOUS SILICON DOUBLE-JUNCTION SOLAR CELL CURTAIN WALL AND METHODS FOR MANUFACTURING AND USING THE SAME, 20080092952, A1, 
pat3_1249, Roll-To-Roll Electroplating for Photovoltaic Film Manufacturing, 20080093221, A1, 
pat1_1045, REDUCTION OF SOLAR INTERFERENCE IN AN INFRARED TOUCH SYSTEM, 20080093536, A1, 
pat0_611, Switching device and method  in particular for photovoltaic generators, 20080094867, A1, 
pat3_1248, Radiation powered battery-free energy-burst source for wireless weather stations and home-climate systems, 20080095261, A1, 
pat0_610, Method and system to provide a distributed local energy production system with high-voltage DC bus, 20080097655, A1, 
pat1_1044, Dualpower temperature regulation system, 20080098759, A1, 
pat0_609, Flexible Photovoltaic Array With Integrated Wiring And Control Circuitry  And Associated Methods, 20080099062, A1, 
pat2_499, Closely Spaced  High-Aspect Extruded Gridlines, 20080102558, A1, 
pat3_1245, Off road vehicle steering wheel switch powering, 20080106237, A1, 
pat3_1244, Method of monitoring a photvoltaic generator, 20080106250, A1, 
pat2_498, Ventilated photovoltaic module frame, 20080110493, A1, 
pat0_608, Charge Controller for DC-DC Power Conversion, 20080111517, A1, 
pat1_1043, Impeller exhaust ridge vent, 20080113612, A1, 
pat0_607, ADJUSTABLE HEIGHT PLANTER WITH AN OPTIONAL WATERFALL  AND/OR AN ADJUSTABLE IRRIGATION SYSTEM FOR CONTROLLABLY WATERING THE PLANTER AND SURROUNDING TERRAIN, 20080115414, A1, 
pat0_606, Combined Energy Conversion, 20080115817, A1, 
pat2_497, Cable Connectors for a Photovoltaic Module and Method of Installing, 20080115822, A1, 
pat2_496, Multi-mode rain sensor, 20080116379, A1, 
pat3_1243, Gas Monitoring Apparatus, 20080117066, A1, 
pat3_1242, MOBILE OR PORTABLE APPARATUS WITH PRESSURIZED GAS SUPPLY FOR PREPARING BEVERAGES OR SIMILAR PRODUCTS, 20080121112, A1, 
pat1_1042, MOUNTING ASSEMBLY FOR ARRAYS AND OTHER SURFACE-MOUNTED EQUIPMENT, 20080121273, A1, 
pat0_605, System and Method for Anti-Islanding  Such as Anti-Islanding for a Grid-Connected Photovoltaic Inverter, 20080122293, A1, 
pat3_1241, MARINE VEHICLE STEERING WHEEL SWITCH POWERING, 20080122406, A1, 
pat3_1240, Ground Fault Detector Interrupter, 20080123226, A1, 
pat0_604, CURRENT FED POWER CONVERTER SYSTEM INCLUDING NORMALLY-ON SWITCH, 20080123373, A1, 
pat3_1239, Mat  and Its Corresponding Components  Pieces  Objects  Software  Kits  Devices  Material  Apparatus  System  Machines  Displays  and Accessories, 20080124509, A1, 
pat3_1238, Freight car event recorder, 20080129480, A1, 
pat3_1237, Wireless sensor system for environmental monitoring and control, 20080129495, A1, 
pat1_1041, PROCESS AND DEVICE TO PRODUCE A SOLAR PANEL WITH ENHANCED LIGHT CAPTURE, 20080135091, A1, 
pat3_1236, METHOD AND SYSTEM FOR SPACECRAFT POWER ACQUISITION USING SINGLE-AXIS SLIT SUN SENSOR, 20080135686, A1, 
pat3_1235, Mobile monitoring and surveillance system for monitoring activities at a remote protected area, 20080136914, A1, 
pat1_1040, Grid-tied solar.TM. streetlighting, 20080137327, A1, 
pat3_1234, Method and Apparatus for Management of a Global Wireless Sensor Network, 20080137624, A1, 
pat1_1039, Method and system for fabricating semiconductor components with through interconnects and back side redistribution conductors, 20080138975, A1, 
pat3_1233, Remote Monitoring System For Alzheimer Patients, 20080139899, A1, 
pat3_1232, MAXIMUM POWER POINT TRACKING SYSTEM FOR THE SOLAR-SUPERCAPACITOR POWER DEVICE AND METHOD USING SAME, 20080141998, A1, 
pat1_1038, SOLAR HEATING SYSTEM AND METHOD OF FORMING A PANEL ASSEMBLY THEREFOR, 20080141999, A1, 
pat1_1037, Optic spacing nubs, 20080142000, A1, 
pat0_603, Protovoltaic module utilizing a flex circuit for reconfiguration, 20080142071, A1, 
pat3_1230, LARGE AREA CIRCUITRY USING APPLIQUES, 20080142238, A1, 
pat3_1229, SMALL WIND-POWER SUPERCAPACITOR ENERGY STORAGE SYSTEM, 20080143112, A1, 
pat3_1228, DISTRIBUTED POWER HARVESTING SYSTEMS USING DC POWER SOURCES, 20080143188, A1, 
pat3_1227, HYBRID VEHICLE WITH A LOW VOLTAGE SOLAR PANEL CHARGING A HIGH VOLTAGE BATTERY USING A SERIES CHARGER TO SEPARATELY CHARGE INDIVIDUAL CELLS OF THE SERIES CONNECTED BATTERY, 20080143292, A1, 
pat3_1226, Remote access energy meter system and method, 20080143554, A1, 
pat1_1036, Phased Array Antenna, 20080143636, A1, 
pat1_1035, SYSTEM AND PROCESS FOR FABRICATING PHOTOVOLTAIC CELL, 20080145521, A1, 
pat3_1225, METHOD AND SYSTEM FOR MANAGING THERMAL ENERGY IN A BUILDING WITH DUCT FOR LIFTING INSTALLATIONS, 20080146135, A1, 
pat3_1224, Telemetric apparatus for health and environmental monitoring, 20080146890, A1, 
pat3_1223, MONITORING OF DISTRIBUTED POWER HARVESTING SYSTEMS USING DC POWER SOURCES, 20080147335, A1, 
pat3_1222, Detectors and techniques useful with automated acquisition and notification systems, 20080147358, A1, 
pat2_493, SYSTEM AND METHOD FOR MOUNTING PHOTOVOLTAIC CELLS, 20080149163, A1, 
pat1_1034, T-post and other mounting systems and accessories, 20080149786, A1, 
pat3_1221, Vehicular Power Distribution System And Method, 20080150356, A1, 
pat3_1220, METHOD FOR DISTRIBUTED POWER HARVESTING USING DC POWER SOURCES, 20080150366, A1, 
pat3_1219, Modular System for Unattended Energy Generation and Storage, 20080150484, A1, 
pat3_1218, Implantable Biosensor and Methods of Use Thereof, 20080154101, A1, 
pat3_1217, REPORTING AND BILLING SYSTEM FOR CLEAN ENERGY INFRASTRUCTURE, 20080154800, A1, 
pat1_1033, Solar Battery Module  Installation Structure For Solar Battery Module  Roof With Power Generating Function of The Installation Structure  and Method of Installing Solar Battery Module, 20080155908, A1, 
pat1_1032, APPARATUS FOR MOUNTING FILM STRUCTURES AND METHODS, 20080155911, A1, 
pat1_1031, EDGE MOUNTABLE ELECTRICAL CONNECTION ASSEMBLY, 20080156365, A1, 
pat1_1030, APPARATUS FOR MOUNTING LAMINATES ON SUBSTRATES AND METHODS THEREOF, 20080156423, A1, 
pat1_1029, Solar Powered Decorative Light System, 20080158865, A1, 
pat1_1028, SUPPORT SYSTEM AND PROGRAM FOR INSTALLING PHOTOVOLTAIC POWER GENERATOR, 20080162380, A1, 
pat1_1026, Conversion of solar energy to electrical and/or heat energy, 20080163922, A1, 
pat1_1025, Method of Liquid Detoxification and Apparatus Therefor, 20080164217, A1, 
pat0_602, CURRENT BYPASS FOR DISTRIBUTED POWER HARVESTING SYSTEMS USING DC POWER SOURCES, 20080164766, A1, 
pat3_1215, MONITORING SYSTEM, 20080165252, A1, 
pat3_1214, Method and Apparatus For Condensing Water From Ambient Air, 20080168789, A1, 
pat1_1024, Apparatus and method for guiding driver of a motor vehicle to enter a correct lane after a turn at an intersection, 20080168941, A1, 
pat1_1023, Solar Cell Unit Attaching Apparatus, 20080169018, A1, 
pat1_1022, FRESNEL SOLAR CONCENTRATOR ARRAY WITH CENTERED UNIVERSAL PIVOTS, 20080170312, A1, 
pat1_1021, ELECTRICAL ENERGY GENERATING DEVICE, 20080173345, A1, 
pat1_1020, Emergency lamp having energy-saving effect, 20080174998, A1, 
pat3_1213, EMERGENCY LOCATION IDENTIFICATION SYSTEM, 20080175355, A1, 
pat3_1212, Heap bioleaching process, 20080178706, A1, 
pat3_1211, PULSE COUNTER FOR AN INSECT ELECTROCUTOR, 20080181352, A1, 
pat3_1210, MARINE POWER TRAIN SYSTEM AND METHOD OF STORING ENERGY IN A MARINE VEHICLE, 20080182466, A1, 
pat2_489, Fly's Eye Lens Short Focal Length Solar Concentrator, 20080185034, A1, 
pat3_1209, Electrically Propelled Vehicle, 20080185196, A1, 
pat3_1208, UPS HAVING SOLAR POWERED BATTERY CHARGER, 20080185915, A1, 
pat1_1019, Task Light System, 20080186699, A1, 
pat3_1206, System and method for prevention of beach erosion, 20080187398, A1, 
pat3_1205, Wave power components, 20080188150, A1, 
pat3_1204, UTILITY RESOURCE CONSERVATION METHOD, 20080189180, A1, 
pat3_1203, System For Method Of Predicting Power Events In An Intermittent Power Environment And Dispatching Computational Operations Of An Integrated Circuit Accordingly, 20080189567, A1, 
pat1_1018, Solar Panel Roof Kit, 20080190047, A1, 
pat1_1017, Leadframe based photo voltaic electronic assembly, 20080190480, A1, 
pat3_1202, METHODS OF RECOVERING HYDROCARBONS FROM HYDROCARBONACEOUS MATERIAL USING A CONSTRUCTED INFRASTRUCTURE HAVING PERMEABLE WALLS AND ASSOCIATED SYSTEMS, 20080190815, A1, 
pat3_1201, Low frequency wireless identification device, 20080191847, A1, 
pat0_601, Device for feeding electrical energy from an anergy source, 20080192510, A1, 
pat3_1200, SYSTEMS AND METHODS FOR PROVIDING RENEWABLE POWER SYSTEMS BY AGGREGATE COST AND USAGE, 20080195561, A1, 
pat3_1198, METHOD AND APPARATUS FOR CONTINUOUS PROCESSING OF BUFFER LAYERS FOR GROUP IBIIIAVIA SOLAR CELLS, 20080196659, A1, 
pat1_1016, COMBINATION GRILL HANDLE AND LIGHT, 20080196709, A1, 
pat1_1015, RFID SYSTEM, 20080198015, A1, 
pat1_1014, Mobile Communication Device Holder, 20080200221, A1, 
pat0_600, Backup power system, 20080203820, A1, 
pat3_1193, Methods and systems for airport runway lighting and communications, 20080204280, A1, 
pat3_1192, System and Method For Monitoring and Surveying Movements of the Terrain  Large Infrastructures and Civil Building Works In General  Based Upon the Signals Transmitted by the Gps Navigation Satellite System, 20080204315, A1, 
pat1_1013, PORTABLE COMPUTER WITH DETACHABLE SOLAR CELL MODULE, 20080204990, A1, 
pat2_486, Resin bonded sorbent, 20080207441, A1, 
pat1_1012, Frame Assembly for Mounting Solar Modules, 20080210221, A1, 
pat1_1010, Vehicle wheel solar powered lighting system, 20080212334, A1, 
pat0_599, System for Assured Reliability in DC to AC Power Converters, 20080215294, A1, 
pat3_1189, Consumer Finance Method and System, 20080215469, A1, 
pat0_598, Compact photovoltaic generation assembly and power supply, 20080216888, A1, 
pat1_1009, Solar light for home security signs, 20080218088, A1, 
pat3_1188, Heating control system, 20080220727, A1, 
pat1_1008, Solar Cell (Sliver) Sub-Module Formation, 20080223429, A1, 
pat3_1185, Photovoltaic Power Output-Utilizing Device, 20080224652, A1, 
pat3_1184, System and method for monitoring and estimating energy resource consumption, 20080224892, A1, 
pat3_1183, Solar cell outdoor control system, 20080228327, A1, 
pat1_1007, Stackable Tracking Solar Collector Assembly, 20080230047, A1, 
pat1_1006, Reflector Assembly for Energy Concentrators, 20080230049, A1, 
pat1_1005, Solar powered post lamp, 20080232094, A1, 
pat3_1182, Optical Data Link, 20080235418, A1, 
pat0_597, METHOD OR MEANS TO USE OR COMBINE PLASMONIC  THERMAL  PHOTOVOLTAIC OR OPTICAL ENGINEERING, 20080236652, A1, 
pat3_1181, MOTORIZED WINDOW SHADE SYSTEM, 20080236763, A1, 
pat1_1004, PANEL BOX, 20080236886, A1, 
pat3_1180, Air conditioner anti-theft, 20080237435, A1, 
pat0_596, DISTRIBUTED MAXIMUM POWER POINT TRACKING SYSTEM  STRUCTURE AND PROCESS, 20080238195, A1, 
pat3_1179, SECURITY ASSEMBLY AND SYSTEM, 20080238671, A1, 
pat3_1178, Rechargeable battery backup apparatus and method for insulin pump, 20080243079, A1, 
pat3_1177, Radio frequency identification drug delivery device and monitoring system, 20080243088, A1, 
pat1_1003, Inverted Metamorphic Solar Cell Mounted on Flexible Film, 20080245409, A1, 
pat3_1176, Fiber optic generator condition monitor, 20080247702, A1, 
pat1_1002, Tripod Mounting  Stand  or Support Attachment  Accessory  or Mechanism for Cameras and Similar Devices or Objects, 20080247746, A1, 
pat1_1001, Skin Cover for Cameras, 20080247750, A1, 
pat2_483, Electrical connector arrangement for knife contacts, 20080248681, A1, 
pat1_1000, Automated shutter control, 20080250717, A1, 
pat1_999, Solar Panel Array Sun Tracking System, 20080251115, A1, 
pat3_1175, FIXED FILM BIOPROCESS FOR REMOVING CARBON COMPOUNDS IN OIL AND GAS DRILLING SLUDGE, 20080251449, A1, 
pat3_1174, Wireless Irrigation and Trespasser Deterrent Control System (WITDCS), 20080251602, A1, 
pat3_1173, SYSTEM FOR MONITORING RAILROAD CARS, 20080252515, A1, 
pat3_1171, BEVERAGE FRESHNESS MONITORING SYSTEM AND METHOD, 20080254173, A1, 
pat1_998, ENCLOSED SOLAR COLLECTOR, 20080257335, A1, 
pat0_595, Solar Power System with a Number of Photovoltaic Modules, 20080257402, A1, 
pat1_996, HYBRID WIND TURBINE SYSTEM  APPARATUS AND METHOD, 20080258473, A1, 
pat1_995, BUILDING OPTIMIZATION SYSTEM AND LIGHTING SWITCH, 20080258633, A1, 
pat3_1168, Multimode power module, 20080258675, A1, 
pat1_994, Systems and methods for stray voltage detection, 20080258928, A1, 
pat3_1167, AUTONOMOUS VEHICLE CONTROLLER, 20080262669, A1, 
pat3_1166, Laser scribing system and method of use, 20080263877, A1, 
pat3_1165, Electrohydraulic Solar Panel Carrier Adjusting Device, 20080264363, A1, 
pat1_993, Solar power unit with integrated primary structure, 20080264469, A1, 
pat1_992, Solar Battery Module Device and Method of Installing the Same, 20080264470, A1, 
pat1_991, METHODS FOR MANUFACTURING THREE-DIMENSIONAL THIN-FILM SOLAR CELLS, 20080264477, A1, 
pat3_1164, Lighting System Control Device Charging System and Method, 20080265782, A1, 
pat3_1163, Wireless communication system, 20080266080, A1, 
pat3_1162, APPARATUS FOR MONITORING INDIVIDUAL PARKING POSITIONS, 20080266138, A1, 
pat0_594, MOBILE UTILITIES STATION, 20080266758, A1, 
pat1_990, Light emitting flotation device, 20080266860, A1, 
pat1_989, Outdoor umbrella, 20080271768, A1, 
pat3_1161, Wireless multifunction network device, 20080274725, A1, 
pat1_987, STRUCTURE OF WARNING LIGHT, 20080278307, A1, 
pat3_1160, REAL-TIME MONITOR SYSTEM, 20080278317, A1, 
pat3_1159, Emergency telephone system and method, 20080279344, A1, 
pat3_1158, FUEL CELL STACK PERFORMANCE MONITORING, 20080280167, A1, 
pat1_986, COIN-OPERATED DOG CRATE, 20080282991, A1, 
pat1_985, Solar Collector Devices, 20080283044, A1, 
pat1_984, SOLAR ARRAY SUPPORT METHODS AND SYSTEMS, 20080283112, A1, 
pat2_480, LIGHT ENERGY CONVERSION SYSTEMS AND METHODS, 20080283116, A1, 
pat0_593, PHOTOVOLTAIC AC INVERTER MOUNT AND INTERCONNECT, 20080283118, A1, 
pat3_1157, Mobile Power Plant, 20080284177, A1, 
pat1_983, Light Emitting Module  and Method for Producing the Same, 20080284330, A1, 
pat3_1156, Window or Door Handle, 20080284595, A1, 
pat0_592, PHOTOVOLTAIC MODULE-MOUNTED AC INVERTER, 20080285317, A1, 
pat1_982, Light Emitting Road Boundary Stone Using Solar Cell, 20080286043, A1, 
pat0_591, SUBMERSIBLE PUMPING SYSTEMS AND METHODS FOR DEEP WELL APPLICATIONS, 20080286134, A1, 
pat3_1154, Determining an autonomous position of a point of interest on a lifting device, 20080288125, A1, 
pat3_1153, SMART TRAM SYSTEM AND METHOD FOR USING, 20080288318, A1, 
pat1_981, FRESNEL LENS SOLAR FLUID HEATER, 20080289620, A1, 
pat1_980, Structures for Low Cost  Reliable Solar Modules, 20080289682, A1, 
pat1_979, Mail delivery and mailbox door status notification system, 20080290151, A1, 
pat0_590, Power matching method, 20080290252, A1, 
pat3_1152, METHOD AND SYSTEM FOR VEHICLE TRAFFIC MONITORING BASED ON THE DETECTION OF A CHARACTERISTIC RADIO FREQUENCY, 20080291055, A1, 
pat1_978, APPARATUS FOR ENCLOSING ELECTRONIC COMPONENTS USED IN TELECOMMUNICATION SYSTEMS, 20080291627, A1, 
pat0_589, COMMON MODE FILTER SYSTEM AND METHOD FOR A SOLAR POWER INVERTER, 20080291706, A1, 
pat3_1151, Water Treatment, 20080296220, A1, 
pat1_977, POWER GENERATION SYSTEM USING WIND TURBINES, 20080296906, A1, 
pat0_588, PORTABLE POWER AND UTILITY SYSTEM, 20080297103, A1, 
pat3_1150, Flat-plate lighting device, 20080298051, A1, 
pat3_1149, RF to IP bridge system and method of use, 20080299899, A1, 
pat1_976, Solar Collector, 20080302354, A1, 
pat1_975, SOLAR CELL MODULE RETAINING STRUCTURE  FRAME FOR SOLAR CELL MODULE  AND HOLDING MEMBER FOR SOLAR CELL MODULE, 20080302407, A1, 
pat1_974, METHOD OF MANUFACTURING AN INTEGRATED SOLAR ROOFING TILE, 20080302408, A1, 
pat1_973, SOLAR CELL MODULE CONNECTOR AND METHOD OF PRODUCING SOLAR CELL MODULE PANEL, 20080302410, A1, 
pat1_972, ADJUSTABLE MOUNTING ASSEMBLY FOR STANDING SEAM PANELS, 20080302928, A1, 
pat2_475, Wind Driven Venturi Turbine, 20080303287, A1, 
pat3_1148, METHOD AND APPARATUS FOR HAPTIC ENABLED FLEXIBLE TOUCH SENSITIVE SURFACE, 20080303782, A1, 
pat3_1147, Photvoltaic solar array health monitor, 20080306700, A1, 
pat1_971, Solar Energy Collection Device for Tiled Roofs  and a Method for Mounting the Same, 20080308093, A1, 
pat1_970, TROUGH REFLECTORS FOR SOLAR ENERGY COLLECTORS, 20080308094, A1, 
pat0_587, PHOTOVOLTAIC POWER CONVERTER SYSTEM WITH A CONTROLLER CONFIGURED TO ACTIVELY COMPENSATE LOAD HARMONICS, 20080308141, A1, 
pat3_1146, METHOD FOR BALANCING LITHIUM SECONDARY CELLS AND MODULES, 20080309288, A1, 
pat1_969, VEHICLE WEATHER FORECASTER AND NAVIGATION DEVICE WITH INTEGRATED POWER GENERATOR, 20080312837, A1, 
pat2_474, Solar Panel Roof Kit, 20080313976, A1, 
pat2_473, Multiple Heliostats Concentrator, 20080314437, A1, 
pat0_586, INTEGRATED CONCENTRATOR PHOTOVOLTAICS AND WATER HEATER, 20080314438, A1, 
pat1_968, Self-Sustained Current Supply Device For Mobile Small Appliances, 20080315825, A1, 
pat1_967, Non-engine powered air conditioning system for auto-vehicle, 20090000324, A1, 
pat3_1143, Acoustic impact detection and monitoring system, 20090000381, A1, 
pat3_1142, DISTRIBUTED INVERTER AND INTELLIGENT GATEWAY, 20090000654, A1, 
pat1_966, Boat motor  submarine  and other structures mailbox design, 20090001151, A1, 
pat1_965, Acoustic monitoring of railcar running gear and railcars, 20090001226, A1, 
pat3_1140, Electrically Driven Vehicle, 20090001926, A1, 
pat3_1139, WIRELESS SENSOR NETWORK, 20090002151, A1, 
pat0_585, Inverter, 20090003024, A1, 
pat1_964, SOLAR COLLECTOR SYSTEM FOR SOLAR THERMAL APPLICATIONS, 20090007901, A1, 
pat3_1138, Electrical Power Distribution and Control System, 20090008998, A1, 
pat3_1137, ANALYSIS SYSTEM WITH USER-FRIENDLY DISPLAY ELEMENT, 20090012374, A1, 
pat0_583, PHOTOVOLTAIC MODULE WITH INTEGRATED ENERGY STORAGE, 20090014049, A1, 
pat2_472, PHOTOVOLTAIC MODULES WITH INTEGRATED DEVICES, 20090014057, A1, 
pat0_582, ROOFTOP PHOTOVOLTAIC SYSTEMS, 20090014058, A1, 
pat1_963, Container Track for Container Transport, 20090014276, A1, 
pat0_581, Lateral Wind Turbine, 20090015019, A1, 
pat3_1133, Solar Panel With Pulse Charger, 20090015191, A1, 
pat3_1132, POWER OVER OPTICAL FIBER SYSTEM, 20090016715, A1, 
pat1_961, Marine pier system, 20090016820, A1, 
pat3_1130, MOBILE DISPLAY SYSTEM AND METHOD, 20090019748, A1, 
pat1_960, Low Profile Mounting System, 20090019796, A1, 
pat0_580, Method and apparatus for converting a direct current to alternating current utilizing a plurality of inverters, 20090020151, A1, 
pat3_1129, AUTOMATED SHADE CONTROL METHOD AND SYSTEM, 20090020233, A1, 
pat1_959, Direct-Coupled IT Load, 20090021078, A1, 
pat1_958, Cluster tool with a linear source, 20090022572, A1, 
pat1_957, DEVICE AND METHOD FOR FIXING OBJECTS  IN PARTICULAR SOLAR PANELS  TO A ROOF, 20090025313, A1, 
pat1_956, Mounting Structure of Solar Cell Module, 20090025314, A1, 
pat0_579, Solar powered cooler, 20090025411, A1, 
pat1_955, Solar panel, 20090025710, A1, 
pat3_1128, DYNAMIC SOLAR TRACKING SYSTEM, 20090025775, A1, 
pat1_954, SOLAR POWERED AERIAL VEHICLE, 20090026316, A1, 
pat3_1127, SOLAR POWERED APPARATUS, 20090027001, A1, 
pat0_578, Method for detecting an isolated network, 20090027037, A1, 
pat3_1126, PORTABLE ALARM APPARATUS FOR WARNING PERSONS, 20090027192, A1, 
pat2_470, Systems  Methods  and Apparatuses for Stray Voltage Detection, 20090027281, A1, 
pat1_953, SOLAR PANEL MOUNTING STRUCTURE, 20090031647, A1, 
pat0_577, SYSTEM  METHOD  AND APPARATUS FOR COUPLING PHOTOVOLTAIC ARRAYS, 20090032082, A1, 
pat1_952, OPTIMIZATION OF GROUND COVERAGE OF TERRESTRIAL SOLAR ARRAY SYSTEM, 20090032084, A1, 
pat1_951, TERRESTRIAL SOLAR ARRAY INCLUDING A RIGID SUPPORT FRAME, 20090032086, A1, 
pat1_950, METHOD FOR ASSEMBLING A TERRESTRIAL SOLAR ARRAY INCLUDING A RIGID SUPPORT FRAME, 20090032090, A1, 
pat3_1125, METHOD AND APPARATUS FOR THERMOCAPILLARY EVAPORATION, 20090032467, A1, 
pat0_576, Inverter for grounded direct current source  more specifically for a photovoltaic generator, 20090034304, A1, 
pat1_949, System and method for base station heat dissipation using chimneys, 20090036167, A1, 
pat1_948, SINGLE-UNIT SOLAR WATER HEATING DEVICE, 20090038609, A1, 
pat3_1122, Process and system of power saving lighting, 20090039797, A1, 
pat3_1121, Inflatable Electric and Hybrid Vehicle System, 20090043438, A1, 
pat3_1119, METHOD & SYSTEM FOR ENFORCING A RETURN POLICY, 20090045258, A1, 
pat3_1118, SYSTEMS  DEVICES  AND METHODS FOR BIOMASS PRODUCTION, 20090047722, A1, 
pat1_947, System and Method for Solar Tracking, 20090050191, A1, 
pat1_946, SUPPORT SYSTEM FOR A PHOTOVOLTAIC SYSTEM, 20090050194, A1, 
pat3_1117, Method and system for remote generation of renewable energy, 20090055300, A1, 
pat1_945, Linear fresnel solar arrays and receievers therefor, 20090056699, A1, 
pat1_944, Linear fresnel solar arrays and components therefor, 20090056703, A1, 
pat3_1116, MULTI-ANTENNA WIRELESS SENSOR SYSTEM, 20090058637, A1, 
pat1_943, Traffic Safety Arrow Systems And Methods, 20090058680, A1, 
pat3_1115, Animal Management System Including Radio Animal Tag and Additional Transceiver(s), 20090058730, A1, 
pat3_1114, EYEWEAR WITH RADIATION DETECTION SYSTEM, 20090059159, A1, 
pat1_942, SOLAR OPERATED BATTERY HEADSET, 20090061957, A1, 
pat3_1113, Hybrid robust predictive optimization method of power system dispatch, 20090062969, A1, 
pat3_1112, Unit dose compliance monitoring and reporting device and system, 20090065522, A1, 
pat3_1111, Method and apparatus for detecting impairment of a solar array, 20090066357, A1, 
pat3_1110, MONITORING SYSTEM, 20090066568, A1, 
pat1_941, Audio system for outdoor umbrella, 20090071516, A1, 
pat3_1109, Low Voltage Energy System, 20090072779, A1, 
pat3_1108, Energy Management for Adherent Patient Monitor, 20090076343, A1, 
pat3_1107, APPARATUS  SYSTEM  AND METHOD TO MANAGE THE GENERATION AND USE OF HYBRID ELECTRIC POWER, 20090076661, A1, 
pat3_1106, System and Method for Data Processing and Transferring in a Multi Computer Environment for Energy Reporting and Forecasting, 20090076790, A1, 
pat2_465, Lavatory System, 20090077736, A1, 
pat1_940, MOUNTING SYSTEM FOR SOLAR PANELS, 20090078299, A1, 
pat0_575, Photovoltaic Device and Plant With Selective Concentration of the Incident Radiation, 20090078302, A1, 
pat0_574, PHOTOVOLTAIC CHARGE ABATEMENT DEVICE  SYSTEM  AND METHOD, 20090078304, A1, 
pat1_939, Thin Inverted Metamorphic Multijunction Solar Cells with Rigid Support, 20090078308, A1, 
pat1_938, Heterojunction Subcells In Inverted Metamorphic Multijunction Solar Cells, 20090078310, A1, 
pat1_937, Surfactant Assisted Growth in Barrier Layers In Inverted Metamorphic Multijunction Solar Cells, 20090078311, A1, 
pat0_573, Method and apparatus for power conversion with maximum power point tracking and burst mode capability, 20090079383, A1, 
pat1_936, Solar energy receiver having optically inclined aperture, 20090084374, A1, 
pat1_935, Aligned multiple flat mirror reflector array for concentrating sunlight onto a solar cell, 20090084375, A1, 
pat0_572, Universal interface for a photovoltaic module, 20090084426, A1, 
